1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
4.1.4,4.1.4,1
5.1.5,5.1.5,1
5.2.6,5.2.6,1
5.3.7,5.3.7,1
5.4.8,5.4.8,1
6.1.9,6.1.9,1
6.2.10,6.2.10,1
6.3.11,6.3.11,1
6.4.12,6.4.12,1
6.5.13,6.5.13,1
7.1.14,7.1.14,1
8.1.15,8.1.15,1
9.1.16,9.1.16,1
9.2.17,9.2.17,1
9.3.18,9.3.18,1
9.4.19,9.4.19,1
10.1.20,10.1.20,1
11.1.21,11.1.21,1
12.1.22,12.1.22,1
13.1.23,13.1.23,1
13.2.24,13.2.24,1
13.3.25,13.3.25,1
14.1.26,14.1.26,1
15.1.27,15.1.27,1
16.1.28,16.1.28,1
17.1.29,17.1.29,1
18.1.30,18.1.30,1
19.1.31,19.1.31,1
20.1.32,20.1.32,1
20.2.33,20.2.33,1
20.3.34,20.3.34,1
21.1.35,21.1.35,1
22.1.36,22.1.36,1
22.2.37,22.2.37,1
22.3.38,22.3.38,1
23.1.39,23.1.39,1
24.1.40,24.1.40,0.9544828
25.1.41,25.1.41,1
26.1.42,26.1.42,1
27.1.43,27.1.43,1
28.1.44,28.1.44,1
29.1.45,29.1.45,1
29.2.46,29.2.46,1
29.3.47,29.3.47,1
30.1.48,30.1.48,1
30.2.49,30.2.49,1
30.3.50,30.3.50,1
31.1.51,31.1.51,1
31.2.52,31.2.52,1
31.3.53,31.3.53,1
32.1.54,32.1.54,1
33.1.55,33.1.55,1
34.1.56,34.1.56,1
34.2.57,34.2.57,1
34.3.58,34.3.58,1
34.4.59,34.4.59,1
35.1.60,35.1.60,1
36.1.61,36.1.61,1
36.2.62,36.2.62,1
36.3.63,36.3.63,1
36.4.64,36.4.64,1
36.5.65,36.5.65,1
