_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
5.1.9,5.1.5,1
5.2.10,5.2.6,1
5.3.11,5.3.7,1
5.4.12,5.4.8,1
5.5.13,5.5.9,1
5.6.14,5.6.10,1
5.7.15,5.7.11,1
5.8.16,5.8.12,1
5.9.17,5.9.13,1
6.1.18,6.1.14,1
7.1.19,7.1.15,1
8.1.20,8.1.16,1
9.1.21,9.1.17,1
10.1.22,10.1.18,1
10.2.23,10.2.19,1
11.1.24,11.1.20,1
12.1.25,12.1.21,1
13.1.26,13.1.22,1
13.2.27,13.2.23,1
13.3.28,13.3.24,1
14.1.29,14.1.25,1
15.1.30,15.1.26,1
16.1.31,16.1.27,1
16.2.32,16.2.28,1
16.3.33,16.3.29,1
16.4.34,16.4.30,1
16.5.35,16.5.31,1
17.1.36,17.1.32,1
18.1.37,18.1.33,1
18.2.38,18.2.34,1
18.3.39,18.3.35,1
18.4.40,18.4.36,1
18.5.41,18.5.37,1
18.6.42,18.6.38,1
18.7.43,18.7.39,1
19.1.44,19.1.40,1
20.1.45,20.1.41,1
21.1.46,21.1.42,1
21.2.47,21.2.43,1
21.3.48,21.3.44,1
22.1.49,22.1.45,1
23.1.50,23.1.46,1
24.1.51,24.1.47,1
25.1.52,25.1.48,1
26.1.53,26.1.49,1
27.1.54,27.1.50,1
28.1.55,28.1.51,1
28.2.56,28.2.52,1
28.3.57,28.3.53,1
28.4.58,28.4.54,1
28.5.59,28.5.55,1
29.1.60,29.1.56,1
30.1.61,30.1.57,1
30.2.62,30.2.58,1
30.3.63,30.3.59,1
30.4.64,30.4.60,1
30.5.65,30.5.61,1
30.6.66,30.6.62,1
30.7.67,30.7.63,1
31.1.68,31.1.64,1
32.1.69,32.1.65,1
33.1.70,33.1.66,1
33.2.71,33.2.67,1
34.1.72,34.1.68,1
35.1.73,35.1.69,1
36.1.74,36.1.70,1
37.1.75,37.1.71,1
38.1.76,38.1.72,1
38.2.77,38.2.73,1
38.3.78,38.3.74,1
38.4.79,38.4.75,1
38.5.80,38.5.76,1
38.6.81,38.6.77,1
38.7.82,38.7.78,1
38.8.83,38.8.79,1
38.9.84,38.9.80,1
38.10.85,38.10.81,1
38.11.86,38.11.82,1
38.12.87,38.12.83,1
38.13.88,38.13.84,1
38.14.89,38.14.85,1
38.15.90,38.15.86,1
39.1.91,39.1.87,1
40.1.92,40.1.88,1
41.1.93,41.1.89,1
42.1.94,42.1.90,1
43.1.95,43.1.91,1
44.1.96,44.1.92,1
44.2.97,44.2.93,1
44.3.98,44.3.94,1
45.1.99,45.1.95,1
45.2.100,45.2.96,1
45.3.101,45.3.97,1
45.4.102,45.4.98,1
45.5.103,45.5.99,1
46.1.104,46.1.100,1
47.1.105,47.1.101,1
48.1.106,48.1.102,1
48.2.107,48.2.103,1
48.3.108,48.3.104,1
48.4.109,48.4.105,1
48.5.110,48.5.106,1
49.1.111,49.1.107,1
50.1.112,50.1.108,1
51.1.113,51.1.109,1
52.1.114,52.1.110,1
53.1.115,53.1.111,1
54.1.116,54.1.112,1
55.1.117,55.1.113,1
55.2.118,55.2.114,1
55.3.119,55.3.115,1
55.4.120,55.4.116,1
55.5.121,55.5.117,1
55.6.122,55.6.118,1
55.7.123,55.7.119,1
55.8.124,55.8.120,1
55.9.125,55.9.121,1
55.10.126,55.10.122,1
55.11.127,55.11.123,1
55.12.128,55.12.124,1
55.13.129,55.13.125,1
55.14.130,55.14.126,1
55.15.131,55.15.127,1
55.16.132,55.16.128,1
55.17.133,55.17.129,1
55.18.134,55.18.130,1
55.19.135,55.19.131,1
55.20.136,55.20.132,1
55.21.137,55.21.133,1
56.1.138,56.1.134,1
57.1.139,57.1.135,1
57.2.140,57.2.136,1
57.3.141,57.3.137,1
57.4.142,57.4.138,1
57.5.143,57.5.139,1
57.6.144,57.6.140,1
57.7.145,57.7.141,1
57.8.146,57.8.142,1
