1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
2.2.7,2.2.7,1
3.1.8,3.1.8,1
4.1.9,4.1.9,1
5.1.10,5.1.10,1
5.2.11,5.2.11,1
5.3.12,5.3.12,1
5.4.13,5.4.13,1
5.5.14,5.5.14,1
6.1.15,6.1.15,1
7.1.16,7.1.16,1
7.2.17,7.2.17,1
7.3.18,7.3.18,1
7.4.19,7.4.19,1
7.5.20,7.5.20,1
7.6.21,7.6.21,1
8.1.22,8.1.22,1
9.1.23,9.1.23,1
9.2.24,9.2.24,1
9.3.25,9.3.25,1
9.4.26,9.4.26,1
9.5.27,9.5.27,1
9.6.28,9.6.28,1
9.7.29,9.7.29,1
9.8.30,9.8.30,1
9.9.31,9.9.31,1
9.10.32,9.10.32,1
9.11.33,9.11.33,1
10.1.34,10.1.34,1
11.1.35,11.1.35,1
11.2.36,11.2.36,1
11.3.37,11.3.37,1
11.4.38,11.4.38,1
11.5.39,11.5.39,1
11.6.40,11.6.40,1
11.7.41,11.7.41,1
11.8.42,11.8.42,1
11.9.43,11.9.43,1
11.10.44,11.10.44,1
11.11.45,11.11.45,1
11.12.46,11.12.46,1
11.13.47,11.13.47,1
11.14.48,11.14.48,1
11.15.49,11.15.49,1
11.16.50,11.16.50,1
11.17.51,11.17.51,1
11.18.52,11.18.52,1
11.19.53,11.19.53,1
11.20.54,11.20.54,1
12.1.55,12.1.55,1
13.1.56,13.1.56,1
13.2.57,13.2.57,1
13.3.58,13.3.58,1
13.4.59,13.4.59,1
13.5.60,13.5.60,1
14.1.61,14.1.61,1
14.2.62,14.2.62,1
14.3.63,14.3.63,1
14.4.64,14.4.64,1
14.5.65,14.5.65,1
14.6.66,14.6.66,1
14.7.67,14.7.67,1
15.1.68,15.1.68,1
16.1.69,16.1.69,1
16.2.70,16.2.70,1
17.1.71,17.1.71,1
18.1.72,18.1.72,1
18.2.73,18.2.73,1
19.1.74,19.1.74,1
19.2.75,19.2.75,1
19.3.76,19.3.76,1
20.1.77,20.1.77,1
20.2.78,20.2.78,1
20.3.79,20.3.79,1
20.4.80,20.4.80,1
20.5.81,20.5.81,1
20.6.82,20.6.82,1
20.7.83,20.7.83,1
20.8.84,20.8.84,1
21.1.85,21.1.85,1
21.2.86,21.2.86,1
21.3.87,21.3.87,1
21.4.88,21.4.88,1
22.1.89,22.1.89,1
22.2.90,22.2.90,1
22.3.91,22.3.91,1
22.4.92,22.4.92,1
22.5.93,22.5.93,1
23.1.94,23.1.94,1
23.2.95,23.2.95,1
23.3.96,23.3.96,1
23.4.97,23.4.97,1
24.1.98,24.1.98,1
24.2.99,24.2.99,1
24.3.100,24.3.100,1
24.4.101,24.4.101,1
25.1.102,25.1.102,1
25.2.103,25.2.103,1
26.1.104,26.1.104,1
26.2.105,26.2.105,1
26.3.106,26.3.106,1
26.4.107,26.4.107,1
26.5.108,26.5.108,1
26.6.109,26.6.109,1
26.7.110,26.7.110,1
26.8.111,26.8.111,1
26.9.112,26.9.112,1
26.10.113,26.10.113,1
27.1.114,27.1.114,1
28.1.115,28.1.115,1
28.2.116,28.2.116,1
28.3.117,28.3.117,1
28.4.118,28.4.118,1
28.5.119,28.5.119,1
28.6.120,28.6.120,1
28.7.121,28.7.121,1
28.8.122,28.8.122,1
29.1.123,29.1.123,1
30.1.124,30.1.124,1
30.2.125,30.2.125,1
30.3.126,30.3.126,1
30.4.127,30.4.127,1
30.5.128,30.5.128,1
30.6.129,30.6.129,1
30.7.130,30.7.130,1
30.8.131,30.8.131,1
30.9.132,30.9.132,1
30.10.133,30.10.133,1
30.11.134,30.11.134,1
30.12.135,30.12.135,1
30.13.136,30.13.136,1
31.1.137,31.1.137,1
31.2.138,31.2.138,1
31.3.139,31.3.139,1
31.4.140,31.4.140,1
32.1.141,32.1.141,1
32.2.142,32.2.142,1
33.1.143,33.1.143,1
33.2.144,33.2.144,1
34.1.145,34.1.145,1
34.2.146,34.2.146,1
35.1.147,35.1.147,1
35.2.148,35.2.148,1
36.1.149,36.1.149,1
36.2.150,36.2.150,1
36.3.151,36.3.151,1
36.4.152,36.4.152,1
36.5.153,36.5.153,1
37.1.154,37.1.154,1
38.1.155,38.1.155,1
38.2.156,38.2.156,1
38.3.157,38.3.157,1
38.4.158,38.4.158,1
38.5.159,38.5.159,1
