1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
4.1.4,4.1.4,1
5.1.5,5.1.5,1
6.1.6,6.1.6,1
7.1.7,7.1.7,1
7.2.8,7.2.8,1
7.3.9,7.3.9,1
8.1.10,8.1.10,1
9.1.11,9.1.11,1
10.1.12,10.1.12,1
10.2.13,10.2.13,1
10.3.14,10.3.14,1
10.4.15,10.4.15,1
10.5.16,10.5.16,0.9944186
11.1.17,11.1.17,1
11.2.18,11.2.18,1
11.3.19,11.3.19,1
11.4.20,11.4.20,1
11.5.21,11.5.21,1
11.6.22,11.6.22,1
11.7.23,11.7.23,1
11.8.24,11.8.24,1
11.9.25,11.9.25,1
11.10.26,11.10.26,1
11.11.27,11.11.27,1
11.12.28,11.12.28,1
11.13.29,11.13.29,1
11.14.30,11.14.30,1
11.15.31,11.15.31,1
11.16.32,11.16.32,1
11.17.33,11.17.33,1
12.1.34,12.1.34,1
13.1.35,13.1.35,1
13.2.36,13.2.36,1
13.3.37,13.3.37,1
14.1.38,14.1.38,1
15.1.39,15.1.39,1
15.2.40,15.2.40,1
15.3.41,15.3.41,1
16.1.42,16.1.42,1
16.2.43,16.2.43,1
17.1.44,17.1.44,1
18.1.45,18.1.45,1
19.1.46,19.1.46,1
20.1.47,20.1.47,0.98952544
21.1.48,21.1.48,1
22.1.49,22.1.49,0.99076265
23.1.50,23.1.50,1
24.1.51,24.1.51,1
24.2.52,24.2.52,1
24.3.53,24.3.53,1
24.4.54,24.4.54,1
24.5.55,24.5.55,0.98522735
25.1.56,25.1.56,1
26.1.57,26.1.57,0.9818555
