1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
3.1.7,3.1.7,1
4.1.8,4.1.8,1
4.2.9,4.2.9,1
4.3.10,4.3.10,1
4.4.11,4.4.11,1
5.1.12,5.1.12,1
6.1.13,6.1.13,1
6.2.14,6.2.14,1
6.3.15,6.3.15,1
6.4.16,6.4.16,1
6.5.17,6.5.17,1
7.1.18,7.1.18,1
8.1.19,8.1.19,1
8.2.20,8.2.20,1
8.3.21,8.3.21,1
8.4.22,8.4.22,1
9.1.23,9.1.23,1
10.1.24,10.1.24,1
11.1.25,11.1.25,1
11.2.26,11.2.26,1
11.3.27,11.3.27,1
11.4.28,11.4.28,1
11.5.29,11.5.29,1
11.6.30,11.6.30,1
11.7.31,11.7.31,1
11.8.32,11.8.32,1
12.1.33,12.1.33,1
12.2.34,12.2.34,1
12.3.35,12.3.35,1
12.4.36,12.4.36,1
12.5.37,12.5.37,1
12.6.38,12.6.38,1
12.7.39,12.7.39,1
12.8.40,12.8.40,1
12.9.41,12.9.41,1
12.10.42,12.10.42,1
12.11.43,12.11.43,1
12.12.44,12.12.44,1
12.13.45,12.13.45,1
12.14.46,12.14.46,1
12.15.47,12.15.47,1
12.16.48,12.16.48,1
12.17.49,12.17.49,1
12.18.50,12.18.50,1
12.19.51,12.19.51,1
12.20.52,12.20.52,1
12.21.53,12.21.53,1
12.22.54,12.22.54,1
12.23.55,12.23.55,1
12.24.56,12.24.56,1
12.25.57,12.25.57,1
12.26.58,12.26.58,1
12.27.59,12.27.59,1
12.28.60,12.28.60,1
12.29.61,12.29.61,1
13.1.62,13.1.62,1
13.2.63,13.2.63,1
13.3.64,_,0
13.4.65,13.3.64,1
13.5.66,_,0
13.6.67,13.4.65,1
13.7.68,13.5.66,1
14.1.69,14.1.67,1
15.1.70,15.1.68,1
16.1.71,16.1.69,1
17.1.72,17.1.70,1
18.1.73,18.1.71,1
19.1.74,19.1.72,1
19.2.75,19.2.73,1
19.3.76,19.3.74,1
20.1.77,20.1.75,1
21.1.78,21.1.76,1
21.2.79,21.2.77,1
21.3.80,21.3.78,1
21.4.81,21.4.79,1
21.5.82,21.5.80,1
21.6.83,21.6.81,1
21.7.84,21.7.82,1
21.8.85,21.8.83,1
21.9.86,21.9.84,1
21.10.87,21.10.85,1
21.11.88,21.11.86,1
22.1.89,22.1.87,1
22.2.90,22.2.88,1
22.3.91,22.3.89,1
22.4.92,22.4.90,1
22.5.93,22.5.91,1
22.6.94,22.6.92,1
22.7.95,22.7.93,1
22.8.96,22.8.94,1
22.9.97,22.9.95,1
22.10.98,22.10.96,1
22.11.99,22.11.97,1
22.12.100,22.12.98,1
22.13.101,22.13.99,1
22.14.102,22.14.100,1
22.15.103,22.15.101,1
22.16.104,22.16.102,1
22.17.105,22.17.103,1
22.18.106,22.18.104,1
22.19.107,22.19.105,1
22.20.108,22.20.106,1
22.21.109,22.21.107,1
22.22.110,22.22.108,1
22.23.111,22.23.109,1
23.1.112,23.1.110,1
24.1.113,24.1.111,1
25.1.114,25.1.112,1
26.1.115,26.1.113,1
27.1.116,27.1.114,1
28.1.117,28.1.115,1
28.2.118,28.2.116,1
28.3.119,28.3.117,1
28.4.120,28.4.118,1
28.5.121,28.5.119,1
28.6.122,28.6.120,1
28.7.123,28.7.121,1
28.8.124,28.8.122,1
28.9.125,28.9.123,1
28.10.126,28.10.124,1
29.1.127,29.1.125,1
30.1.128,30.1.126,1
31.1.129,31.1.127,1
32.1.130,32.1.128,1
33.1.131,33.1.129,1
33.2.132,33.2.130,1
33.3.133,33.3.131,1
33.4.134,33.4.132,1
33.5.135,33.5.133,1
33.6.136,33.6.134,1
33.7.137,33.7.135,1
33.8.138,33.8.136,1
33.9.139,33.9.137,1
33.10.140,33.10.138,1
33.11.141,33.11.139,1
33.12.142,33.12.140,1
33.13.143,33.13.141,1
33.14.144,33.14.142,1
33.15.145,33.15.143,1
33.16.146,33.16.144,1
33.17.147,33.17.145,1
34.1.148,34.1.146,1
34.2.149,34.2.147,1
34.3.150,34.3.148,1
34.4.151,34.4.149,1
34.5.152,34.5.150,1
34.6.153,34.6.151,1
34.7.154,34.7.152,1
34.8.155,34.8.153,1
34.9.156,34.9.154,1
34.10.157,34.10.155,1
34.11.158,34.11.156,1
34.12.159,34.12.157,1
