_,14.1.46,0
_,14.2.47,0
1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
3.1.7,3.1.7,1
4.1.8,4.1.8,1
5.1.9,5.1.9,1
5.2.10,5.2.10,1
5.3.11,5.3.11,1
5.4.12,5.4.12,1
5.5.13,5.5.13,1
6.1.14,6.1.14,1
6.2.15,6.2.15,1
6.3.16,6.3.16,1
7.1.17,7.1.17,1
7.2.18,7.2.18,1
7.3.19,7.3.19,1
8.1.20,8.1.20,1
9.1.21,9.1.21,1
10.1.22,10.1.22,0.9764706
10.2.23,10.2.23,1
10.3.24,10.3.24,1
11.1.25,11.1.25,1
12.1.26,12.1.26,1
12.2.27,12.2.27,1
12.3.28,12.3.28,1
12.4.29,12.4.29,1
12.5.30,12.5.30,1
12.6.31,12.6.31,1
12.7.32,12.7.32,1
12.8.33,12.8.33,1
12.9.34,12.9.34,1
12.10.35,12.10.35,1
12.11.36,12.11.36,1
12.12.37,12.12.37,1
12.13.38,12.13.38,1
12.14.39,12.14.39,1
12.15.40,12.15.40,1
12.16.41,12.16.41,1
12.17.42,12.17.42,1
12.18.43,12.18.43,1
12.19.44,12.19.44,1
13.1.45,_,0
14.1.46,13.1.45,1
15.1.47,15.1.48,1
16.1.48,16.1.49,1
16.2.49,16.2.50,1
16.3.50,16.3.51,0.79988885
17.1.51,17.1.52,1
18.1.52,18.1.53,1
19.1.53,19.1.54,1
20.1.54,20.1.55,1
20.2.55,20.2.56,1
20.3.56,20.3.57,1
21.1.57,21.1.58,1
22.1.58,22.1.59,1
23.1.59,23.1.60,1
23.2.60,23.2.61,1
23.3.61,23.3.62,1
24.1.62,24.1.63,1
24.2.63,24.2.64,1
24.3.64,24.3.65,1
24.4.65,24.4.66,1
24.5.66,24.5.67,1
24.6.67,24.6.68,1
25.1.68,25.1.69,1
26.1.69,26.1.70,1
26.2.70,26.2.71,1
26.3.71,26.3.72,1
27.1.72,27.1.73,1
27.2.73,27.2.74,1
27.3.74,27.3.75,1
28.1.75,28.1.76,1
28.2.76,28.2.77,1
28.3.77,28.3.78,1
29.1.78,29.1.79,1
30.1.79,30.1.80,1
