1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,0.96334255
3.1.7,3.1.7,1
4.1.8,4.1.8,1
5.1.9,5.1.9,0.9683628
6.1.10,6.1.10,0.79993236
6.2.11,_,0
7.1.12,7.1.11,1
8.1.13,8.1.12,0.94110644
9.1.14,9.1.13,1
10.1.15,10.1.14,1
11.1.16,11.1.15,0.95490915
11.2.17,11.2.16,1
11.3.18,11.3.17,0.94657147
11.4.19,11.4.18,0.93882895
11.5.20,11.5.19,0.9470115
11.6.21,11.6.20,0.96609735
11.7.22,11.7.21,1
11.8.23,11.8.22,0.95575756
12.1.24,12.1.23,1
12.2.25,12.2.24,1
12.3.26,12.3.25,0.93189526
13.1.27,13.1.26,1
14.1.28,14.1.27,1
14.2.29,14.2.28,1
15.1.30,15.1.29,1
16.1.31,16.1.30,0.95555556
17.1.32,17.1.31,1
17.2.33,17.2.32,1
17.3.34,17.3.33,1
18.1.35,18.1.34,1
18.2.36,18.2.35,1
19.1.37,19.1.36,1
19.2.38,19.2.37,1
19.3.39,19.3.38,1
20.1.40,20.1.39,1
21.1.41,21.1.40,0.97589076
22.1.42,22.1.41,1
23.1.43,23.1.42,1
24.1.44,24.1.43,1
25.1.45,25.1.44,0.9868882
26.1.46,26.1.45,1
26.2.47,26.2.46,1
26.3.48,26.3.47,1
27.1.49,27.1.48,1
27.2.50,27.2.49,1
27.3.51,27.3.50,1
28.1.52,28.1.51,1
29.1.53,29.1.52,1
30.1.54,30.1.53,1
30.2.55,30.2.54,1
30.3.56,30.3.55,0.99012876
31.1.57,31.1.56,1
32.1.58,32.1.57,0.97802424
33.1.59,33.1.58,1
34.1.60,34.1.59,1
35.1.61,35.1.60,0.96924675
36.1.62,36.1.61,1
37.1.63,37.1.62,0.95301914
38.1.64,38.1.63,1
38.2.65,38.2.64,1
39.1.66,39.1.65,1
40.1.67,40.1.66,1
41.1.68,41.1.67,1
41.2.69,41.2.68,1
42.1.70,42.1.69,1
43.1.71,43.1.70,1
44.1.72,44.1.71,0.9548117
45.1.73,45.1.72,1
45.2.74,45.2.73,1
45.3.75,45.3.74,1
45.4.76,45.4.75,1
45.5.77,45.5.76,1
45.6.78,45.6.77,1
46.1.79,46.1.78,1
46.2.80,46.2.79,1
46.3.81,46.3.80,1
46.4.82,46.4.81,1
46.5.83,46.5.82,1
46.6.84,46.6.83,1
47.1.85,47.1.84,0.9775623
48.1.86,48.1.85,1
48.2.87,48.2.86,1
49.1.88,49.1.87,0.9522145
50.1.89,50.1.88,1
50.2.90,50.2.89,1
51.1.91,51.1.90,0.94980395
52.1.92,52.1.91,1
52.2.93,52.2.92,1
